Simulation Total Time;4215587
Total Number of Sensed Events by the Drone: 1274296
Number of Sensed Events by the Drone per Day
1;40591
2;40604
3;40749
4;40572
5;40758
6;40775
7;41026
8;40876
9;40988
10;40672
11;40521
12;40682
13;40732
14;40893
15;40862
16;40927
17;40955
18;40909
19;40893
20;40894
21;40656
22;40808
23;40729
24;40783
25;40453
26;40742
27;40958
28;40940
29;40911
30;40658
31;40580
32;10199
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;324981;81144;0;13838;1810520;20 days 22:55:20;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;324724;81471;1;13811;1822930;21 days 2:23:11;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;325789;81605;0;13831;1812483.333333;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;324883;81306;0;13847;1805480;20 days 21:31:28;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;324735;81502;0;13845;1805826.666666;20 days 21:37:14;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;324313;81401;1;13836;1810663.333333;20 days 22:57:45;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;314191;80973;1;13861;1799590;20 days 19:53:45;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;238870;78993;0;13495;1989190;23 days 0:33:21;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;198976;65829;1;13485;2038070;23 days 14:9:53;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;262409;68038;0;13925;1810706.666666;20 days 22:58:48;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;269299;67306;0;13954;1798646.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;270194;67660;1;13927;1810966.666666;20 days 23:2:49;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;270076;67774;0;13946;1801086.666666;20 days 20:18:14;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;270051;67459;0;13947;1801636.666666;20 days 20:27:24;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;270828;68178;1;13902;1821740;21 days 2:2:41;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;270037;67591;1;13927;1811196.666666;20 days 23:6:51;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;260062;67112;0;13964;1794293.333333;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;198431;65884;0;13559;2000886.666666;23 days 3:48:19;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;158466;52344;0;13631;2010020;23 days 6:20:34;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;208700;54113;0;14027;1806123.333333;20 days 21:42:35;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;215532;54041;0;13996;1821863.333333;21 days 2:4:31;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;216226;54142;1;13979;1830026.666666;21 days 4:24:9;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;216408;54362;0;13990;1823793.333333;21 days 2:36:35;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;216849;54458;1;13943;1846973.333333;21 days 9:3:36;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;217488;54513;0;13959;1838790;21 days 6:48:0;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;216872;54360;0;13962;1837800;21 days 6:30:18;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;209830;54373;0;13968;1834756.666666;21 days 5:39:45;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;159473;52817;0;13602;2022943.333333;23 days 9:55:54;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;118216;39141;1;13669;2035030;23 days 13:17:30;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;155562;40400;0;14088;1821333.333333;21 days 1:55:43;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;160696;40169;0;14077;1827603.333333;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;160573;40163;0;14088;1822123.333333;21 days 2:9:11;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;160859;40372;1;14098;1816426.666666;21 days 0:34:10;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;161637;40515;1;14072;1828950;21 days 4:2:31;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;161885;40554;0;14058;1835820;21 days 5:57:43;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;162007;40501;1;14029;1850496.666666;21 days 10:1:54;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;157199;40621;0;14040;1844596.666666;21 days 8:25:22;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;119114;39340;1;13664;2036866.666666;23 days 13:50:15;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;77389;25472;1;13764;2033093.333333;23 days 12:45:56;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;102090;26554;1;14150;1836486.666666;21 days 6:8:50;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;105542;26407;0;14124;1849976.666666;21 days 9:53:6;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;105506;26559;1;14120;1851470;21 days 10:19:39;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;105478;26497;0;14156;1833676.666666;21 days 5:21:27;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;105884;26527;0;14152;1835576.666666;21 days 5:54:31;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node86;0;105267;26496;0;14188;1817680;21 days 0:55:51;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node87;0;105533;26472;0;14160;1831760;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node88;0;103109;26659;1;14124;1849136.666666;21 days 9:39:8;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node89;0;77821;25676;0;13778;2025413.333333;23 days 10:37:45;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node90;0;39279;13296;1;13296;2307680;26 days 17:4:52;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node91;0;51974;13807;1;13807;2050476.666666;23 days 17:34:58;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node92;0;54007;13761;1;13761;2073630;24 days 0:3:23;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node93;0;53999;13793;1;13793;2057523.333333;23 days 19:34:54;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node94;0;54093;13794;0;13794;2057020;23 days 19:23:48;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node95;0;54104;13807;0;13807;2050476.666666;23 days 17:34:58;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node96;0;53999;13823;0;13823;2042423.333333;23 days 15:20:47;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node97;0;54120;13804;1;13804;2051986.666666;23 days 18:1:4;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node98;0;52392;13825;1;13825;2041416.666666;23 days 15:3:47;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node99;0;39501;13360;1;13360;2275466.666666;26 days 8:12:20;0.0
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1083517;0
Time that first node die: Node4 18 days 12:5:47
Total battery spent with drone: 0.0
Simulation Total Time;2310312
Total Number of Sensed Events by the WSN: 756102
Number of Sensed Events by the WSN per Day
1;40629
2;40491
3;40510
4;40538
5;40540
6;40608
7;40736
8;40658
9;40487
10;40678
11;40578
12;40336
13;40510
14;40586
15;40430
16;40587
17;40504
18;40570
19;26126
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;373589;130659;1;12729;2199970;25 days 11:7:41;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;627258;255659;0;12558;1868803.333333;21 days 15:6:44;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;864580;384156;0;11847;1795980;20 days 18:53:10;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;1067730;492269;0;11322;1698103.333333;19 days 15:41:48;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;1164237;586778;0;10868;1610073.333332;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;1164565;588641;0;10854;1610863.333332;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;1066497;489222;0;11367;1685760;19 days 12:16:2;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;857904;380607;0;11927;1767810;20 days 11:3:30;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;623386;255350;1;12571;1863333.333333;21 days 13:37:10;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;371877;129263;1;12736;2201123.333333;25 days 11:27:31;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;355363;117930;1;13249;1982400;22 days 22:40:7;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;585924;121281;0;13608;1791730;20 days 17:42:23;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;735206;122083;1;13563;1811556.666666;20 days 23:13:37;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;842028;121249;0;13631;1780670;20 days 14:37:50;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;935028;120493;0;13644;1776356.666666;20 days 13:26:33;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;934568;120434;0;13678;1759553.333333;20 days 8:46:19;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;837537;120658;0;13649;1773306.666666;20 days 12:35:12;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;729544;121326;0;13605;1793080;20 days 18:5:15;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;582164;120558;0;13654;1771140;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;351599;116527;1;13326;1948410;22 days 13:13:31;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;317461;105144;1;13286;2006520;23 days 5:25:28;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;416134;107673;0;13737;1772590;20 days 12:23:15;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;432317;108520;0;13703;1786766.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;432238;108238;0;13662;1808206.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;430986;107893;1;13691;1794856.666666;20 days 18:34:58;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;429947;108261;0;13711;1783630;20 days 15:27:20;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;431500;108541;0;13682;1797196.666666;20 days 19:13:44;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;431049;107721;0;13702;1789930;20 days 17:12:10;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;418087;107742;0;13666;1807860;20 days 22:11:7;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;314609;103730;0;13391;1959066.666666;22 days 16:11:45;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;279016;91858;1;13409;1989306.666666;23 days 0:35:17;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;367441;95536;0;13757;1803046.666666;20 days 20:50:54;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;379873;94986;1;13746;1810380;20 days 22:57:43;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;378414;94577;0;13752;1808743.333333;20 days 22:26:24;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;378049;94380;0;13774;1798400;20 days 19:33:20;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;378442;95044;0;13777;1794686.666666;20 days 18:31:47;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;378747;94912;0;13771;1798126.666666;20 days 19:28:53;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;375341;94019;0;13819;1777103.333333;20 days 13:38:32;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;364141;94076;0;13806;1783413.333333;20 days 15:23:36;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;276010;91623;1;13419;1985090;22 days 23:24:55;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;239110;78912;0;13473;2000460;23 days 3:43:18;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;315708;81812;0;13847;1803793.333333;20 days 21:3:20;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;323790;81240;0;13891;1783700;20 days 15:28:20;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;322642;80825;0;13891;1785083.333333;20 days 15:51:49;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;324233;81526;0;13820;1818080;21 days 1:1:25;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;324511;81321;0;13855;1801430;20 days 20:24:14;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;324220;81242;0;13858;1800193.333333;20 days 20:3:14;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;321685;80612;0;13891;1785793.333333;20 days 16:3:15;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;313820;81279;1;13816;1821070;21 days 1:51:43;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;238211;78740;1;13431;2021866.666666;23 days 9:38:24;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;199058;65544;1;13556;2003520;23 days 4:32:1;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;263074;68157;0;13926;1809810;20 days 22:43:35;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;270723;68030;0;13944;1801233.333333;20 days 20:20:58;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;270010;67795;0;13933;1807516.666666;20 days 22:5:23;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;271065;68151;1;13873;1836330;21 days 6:5:52;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;268594;67466;0;13964;1793113.333333;20 days 18:5:15;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;269609;67728;1;13929;1809740;20 days 22:42:32;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;268178;67102;0;13960;1796660;20 days 19:4:23;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;260843;67463;0;13942;1804123.333333;20 days 21:8:44;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;197727;65309;0;13578;1993303.333333;23 days 1:41:44;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;158513;52351;0;13614;2018496.666666;23 days 8:42:36;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;209262;54231;0;14021;1808563.333333;20 days 22:22:46;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;216766;54300;1;14000;1819000;21 days 1:16:41;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;216889;54556;0;13971;1832646.666666;21 days 5:4:15;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;217397;54332;0;13958;1839893.333333;21 days 7:6:28;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;215877;54315;1;13998;1819950;21 days 1:32:52;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;216139;54193;0;13990;1824356.666666;21 days 2:46:41;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;215156;53892;0;13993;1823860;21 days 2:38:4;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;208314;53971;0;14003;1818596.666666;21 days 1:10:12;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;158129;52456;0;13608;2021146.666666;23 days 9:25:57;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;118384;39075;0;13670;2034750;23 days 13:13:15;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;156049;40627;0;14072;1828576.666666;21 days 3:56:41;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;160498;40300;0;14123;1804166.666666;20 days 21:9:30;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;161627;40585;0;14071;1829216.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;162120;40539;1;14008;1860870;21 days 12:55:20;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;161864;40672;1;14042;1843426.666666;21 days 8:4:59;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;161527;40517;0;14052;1838943.333333;21 days 6:50:30;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;161087;40370;1;14017;1856933.333333;21 days 11:49:54;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;155788;40325;1;14053;1838750;21 days 6:47:15;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;118293;39166;1;13654;2042446.666666;23 days 15:21:28;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;77480;25450;1;13754;2038166.666666;23 days 14:13:9;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;102676;26709;0;14144;1838970;21 days 6:50:30;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;105973;26610;0;14148;1837300;21 days 6:22:38;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;105994;26531;1;14162;1830563.333333;21 days 4:29:42;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;105313;26531;0;14187;1818063.333333;21 days 1:1:25;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;106024;26630;0;14154;1834233.333333;21 days 5:31:4;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node86;0;105814;26465;1;14147;1838283.333333;21 days 6:39:41;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node87;0;105153;26353;0;14149;1837656.666666;21 days 6:27:45;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node88;0;101622;26272;1;14160;1832426.666666;21 days 5:0:29;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node89;0;77157;25512;0;13758;2035960;23 days 13:33:59;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node90;0;39314;13291;1;13291;2310196.666666;26 days 17:45:12;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node91;0;52000;13864;1;13864;2021786.666666;23 days 9:37:29;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node92;0;54235;13825;0;13825;2041416.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node93;0;54184;13811;1;13811;2048463.333333;23 days 17:5:3;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node94;0;54113;13828;1;13828;2039906.666666;23 days 14:39:0;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node95;0;54025;13836;0;13836;2035880;23 days 13:31:38;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node96;0;54028;13781;0;13781;2063563.333333;23 days 21:13:3;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node97;0;53877;13769;0;13769;2069603.333333;23 days 22:54:30;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node98;0;52003;13763;1;13763;2072623.333333;23 days 23:45:44;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node99;0;39275;13310;1;13310;2300633.333333;26 days 15:10:31;0.0
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1084789;0
Time that first node die: Node4 
Total battery spent with drone: 0.0
Simulation Total Time;2308810
Total Number of Sensed Events by the WSN: 758928
Number of Sensed Events by the WSN per Day
1;40446
2;40584
3;40683
4;40660
5;40700
6;40519
7;40442
8;40404
9;40748
10;40618
11;40573
12;40658
13;40618
14;40410
15;40577
16;40532
17;40567
18;40589
19;28600
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;373780;129181;1;12710;2214396.666666;25 days 15:8:42;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;627753;257309;0;12500;1892136.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;855675;382944;0;11875;1786020;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;1059893;484605;0;11424;1672650;19 days 8:37:30;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;1164333;586711;0;10869;1609796.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;1168929;593017;0;10802;1621943.333332;18 days 18:32:25;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;1074525;492831;0;11324;1695230;19 days 14:53:51;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;862775;381857;0;11914;1770143.333333;20 days 11:42:25;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;623702;254465;0;12621;1841283.333333;21 days 7:28:5;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;372643;130897;1;12719;2204176.666666;25 days 12:22:35;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;352219;116471;1;13309;1957263.333333;22 days 15:41:22;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;585872;121330;0;13605;1793066.666666;20 days 18:4:34;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;732148;121538;0;13621;1784373.333333;20 days 15:39:39;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;830822;120150;0;13678;1760833.333333;20 days 9:7:27;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;935582;120904;1;13622;1785986.666666;20 days 16:6:54;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;941461;121439;0;13632;1779203.333333;20 days 14:13:26;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;839110;119786;0;13679;1761213.333333;20 days 9:13:42;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;729630;120740;0;13651;1772366.666666;20 days 12:19:41;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;582041;120896;0;13666;1764013.333333;20 days 10:0:14;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;355395;118178;1;13264;1974073.333333;22 days 20:21:29;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;315289;104433;0;13341;1981390;22 days 22:23:21;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;416366;107725;0;13724;1778916.666666;20 days 14:8:49;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;431489;107963;0;13710;1785123.333333;20 days 15:52:9;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;429705;108017;0;13708;1785943.333333;20 days 16:5:47;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;429352;107282;0;13733;1775893.333333;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;431799;108635;0;13689;1793383.333333;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;431353;108211;0;13689;1794796.666666;20 days 18:33:23;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;432430;108636;0;13679;1798380;20 days 19:33:8;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;419493;108521;0;13689;1793763.333333;20 days 18:16:5;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;318859;105486;0;13327;1984880;22 days 23:21:43;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;277527;91415;0;13414;1988283.333333;23 days 0:18:10;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;366571;95092;0;13767;1799526.666666;20 days 19:52:9;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;379744;95399;1;13722;1821003.333333;21 days 1:50:23;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;379895;95012;0;13737;1814793.333333;21 days 0:7:33;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;379317;95262;1;13745;1809960;20 days 22:46:0;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;380660;95545;0;13751;1806016.666666;20 days 21:40:28;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;380290;95071;0;13756;1805096.666666;20 days 21:25:11;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;380177;95286;1;13745;1809880;20 days 22:44:45;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;368858;94929;0;13755;1806070;20 days 21:41:34;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;279268;92262;0;13410;1987460;23 days 0:4:25;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;238587;78982;1;13443;2015226.666666;23 days 7:48:14;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;315535;81633;0;13834;1810890;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;326075;81677;1;13831;1812243.333333;20 days 23:26:0;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;324603;81275;0;13864;1797083.333333;20 days 19:11:53;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;326013;81517;0;13840;1808276.666666;20 days 22:18:0;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;326353;81807;0;13841;1806810;20 days 21:53:31;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;325949;81381;1;13844;1806730;20 days 21:52:35;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;325530;81541;1;13840;1808196.666666;20 days 22:17:32;0.0
